 frequency   v(VOUT1)    v(VOUT1)   
 2.3988e+00  1.0000e+00 -3.1006e-12 
 2.4547e+00  1.0000e+00 -3.1728e-12 
 2.5119e+00  1.0000e+00 -3.2467e-12 
 2.5704e+00  1.0000e+00 -3.3223e-12 
 2.6303e+00  1.0000e+00 -3.3997e-12 
 2.6915e+00  1.0000e+00 -3.4789e-12 
 2.7542e+00  1.0000e+00 -3.5600e-12 
 2.8184e+00  1.0000e+00 -3.6429e-12 
 2.8840e+00  1.0000e+00 -3.7277e-12 
 2.9512e+00  1.0000e+00 -3.8146e-12 
 3.0200e+00  1.0000e+00 -3.9034e-12 
 3.0903e+00  1.0000e+00 -3.9943e-12 
 3.1623e+00  1.0000e+00 -4.0874e-12 
 3.2359e+00  1.0000e+00 -4.1826e-12 
 3.3113e+00  1.0000e+00 -4.2800e-12 
 3.3884e+00  1.0000e+00 -4.3797e-12 
 3.4674e+00  1.0000e+00 -4.4817e-12 
 3.5481e+00  1.0000e+00 -4.5861e-12 
 3.6308e+00  1.0000e+00 -4.6929e-12 
 3.7154e+00  1.0000e+00 -4.8023e-12 
 3.8019e+00  1.0000e+00 -4.9141e-12 
 3.8905e+00  1.0000e+00 -5.0286e-12 
 3.9811e+00  1.0000e+00 -5.1457e-12 
 4.0738e+00  1.0000e+00 -5.2656e-12 
 4.1687e+00  1.0000e+00 -5.3882e-12 
 4.2658e+00  1.0000e+00 -5.5137e-12 
 4.3652e+00  1.0000e+00 -5.6422e-12 
 4.4668e+00  1.0000e+00 -5.7736e-12 
 4.5709e+00  1.0000e+00 -5.9081e-12 
 4.6774e+00  1.0000e+00 -6.0457e-12 
 4.7863e+00  1.0000e+00 -6.1865e-12 
 4.8978e+00  1.0000e+00 -6.3306e-12 
 5.0119e+00  1.0000e+00 -6.4781e-12 
 5.1286e+00  1.0000e+00 -6.6290e-12 
 5.2481e+00  1.0000e+00 -6.7834e-12 
 5.3703e+00  1.0000e+00 -6.9414e-12 
 5.4954e+00  1.0000e+00 -7.1031e-12 
 5.6234e+00  1.0000e+00 -7.2685e-12 
 5.7544e+00  1.0000e+00 -7.4378e-12 
 5.8884e+00  1.0000e+00 -7.6111e-12 
 6.0256e+00  1.0000e+00 -7.7883e-12 
 6.1660e+00  1.0000e+00 -7.9698e-12 
 6.3096e+00  1.0000e+00 -8.1554e-12 
 6.4565e+00  1.0000e+00 -8.3454e-12 
 6.6069e+00  1.0000e+00 -8.5397e-12 
 6.7608e+00  1.0000e+00 -8.7387e-12 
 6.9183e+00  1.0000e+00 -8.9422e-12 
 7.0795e+00  1.0000e+00 -9.1505e-12 
 7.2444e+00  1.0000e+00 -9.3636e-12 
 7.4131e+00  1.0000e+00 -9.5818e-12 
 7.5858e+00  1.0000e+00 -9.8049e-12 
 7.7625e+00  1.0000e+00 -1.0033e-11 
 7.9433e+00  1.0000e+00 -1.0267e-11 
 8.1283e+00  1.0000e+00 -1.0506e-11 
 8.3176e+00  1.0000e+00 -1.0751e-11 
 8.5114e+00  1.0000e+00 -1.1001e-11 
 8.7096e+00  1.0000e+00 -1.1258e-11 
 8.9125e+00  1.0000e+00 -1.1520e-11 
 9.1201e+00  1.0000e+00 -1.1788e-11 
 9.3325e+00  1.0000e+00 -1.2063e-11 
 9.5499e+00  1.0000e+00 -1.2344e-11 
 9.7724e+00  1.0000e+00 -1.2631e-11 
 1.0000e+01  1.0000e+00 -1.2925e-11 
 1.0233e+01  1.0000e+00 -1.3227e-11 
 1.0471e+01  1.0000e+00 -1.3535e-11 
 1.0715e+01  1.0000e+00 -1.3850e-11 
 1.0965e+01  1.0000e+00 -1.4172e-11 
 1.1220e+01  1.0000e+00 -1.4503e-11 
 1.1482e+01  1.0000e+00 -1.4840e-11 
 1.1749e+01  1.0000e+00 -1.5186e-11 
 1.2023e+01  1.0000e+00 -1.5540e-11 
 1.2303e+01  1.0000e+00 -1.5902e-11 
 1.2589e+01  1.0000e+00 -1.6272e-11 
 1.2882e+01  1.0000e+00 -1.6651e-11 
 1.3183e+01  1.0000e+00 -1.7039e-11 
 1.3490e+01  1.0000e+00 -1.7436e-11 
 1.3804e+01  1.0000e+00 -1.7842e-11 
 1.4125e+01  1.0000e+00 -1.8258e-11 
 1.4454e+01  1.0000e+00 -1.8683e-11 
 1.4791e+01  1.0000e+00 -1.9118e-11 
 1.5136e+01  1.0000e+00 -1.9563e-11 
 1.5488e+01  1.0000e+00 -2.0019e-11 
 1.5849e+01  1.0000e+00 -2.0485e-11 
 1.6218e+01  1.0000e+00 -2.0963e-11 
 1.6596e+01  1.0000e+00 -2.1451e-11 
 1.6982e+01  1.0000e+00 -2.1951e-11 
 1.7378e+01  1.0000e+00 -2.2462e-11 
 1.7783e+01  1.0000e+00 -2.2985e-11 
 1.8197e+01  1.0000e+00 -2.3520e-11 
 1.8621e+01  1.0000e+00 -2.4068e-11 
 1.9055e+01  1.0000e+00 -2.4629e-11 
 1.9498e+01  1.0000e+00 -2.5203e-11 
 1.9953e+01  1.0000e+00 -2.5790e-11 
 2.0417e+01  1.0000e+00 -2.6390e-11 
 2.0893e+01  1.0000e+00 -2.7005e-11 
 2.1380e+01  1.0000e+00 -2.7634e-11 
 2.1878e+01  1.0000e+00 -2.8278e-11 
 2.2387e+01  1.0000e+00 -2.8936e-11 
 2.2909e+01  1.0000e+00 -2.9610e-11 
 2.3442e+01  1.0000e+00 -3.0300e-11 
 2.3988e+01  1.0000e+00 -3.1006e-11 
 2.4547e+01  1.0000e+00 -3.1728e-11 
 2.5119e+01  1.0000e+00 -3.2467e-11 
 2.5704e+01  1.0000e+00 -3.3223e-11 
